,stimulus_radius,central_radius,peripheral_radius,build,date,time,subject,group,blockcode,blocknum,trialcode,trialnum,response,correct,latency,subject.1,trial_number,sequence_number,order_num,trial_type,Cross_position,Circle_1,Position_1,Color_1,Circle_2,Position_2,Color_2,Position_3,Color_3,Position_4,Color_4,similarity,response_time,angle_1,angle_2,angle_3,angle_4,angle_1_cue,angle_2_cue,angle_3_cue,angle_4_cue,catch_vals,ratio_pxpermm,screen_size_x,screen_size_y,viewer_distance,line_size,calibration_image_size,DVA_to_distance,ratio_pxpermm.1,radius_F,radius_P,r_F,peripheral_scale,bin1,bin2,eccen_type,noncompliant
4114,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,18,centermouse,4,centersquare,0,806,925257755,5,16,191,during,0,-1,-16.27161334,#00A9FF,-1,163.7283867,#AAFF00,0,0,0,0,5,1186,-16.27161334,163.7283867,163.7283867,-16.27161334,73.72838666,253.7283867,253.7283867,73.72838666,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4116,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,20,centermouse,4,centersquare,0,532,925257755,7,128,11,during,0,-1,17.21542324,#AA00FF,-1,197.2154232,#AA00FF,0,0,0,0,0,725,17.21542324,197.2154232,197.2154232,17.21542324,107.2154232,287.2154232,287.2154232,107.2154232,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4117,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,21,centermouse,4,centersquare,0,468,925257755,8,116,175,during,0,-1,22.9079281,#AAFF00,-1,202.9079281,#FF0000,0,0,0,0,7,523,22.9079281,202.9079281,202.9079281,22.9079281,112.9079281,292.9079281,292.9079281,112.9079281,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4120,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,24,centermouse,4,centersquare,0,480,925257755,11,219,240,during,0,-1,27.46924087,#FF00AA,-1,207.4692409,#00FFA9,0,0,0,0,7,520,27.46924087,207.4692409,207.4692409,27.46924087,117.4692409,297.4692409,297.4692409,117.4692409,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4125,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,29,centermouse,4,centersquare,0,490,925257755,15,167,134,during,0,-1,-14.32940986,#FF00AA,-1,165.6705901,#FF00AA,0,0,0,0,7,1358,-14.32940986,165.6705901,165.6705901,-14.32940986,75.67059014,255.6705901,255.6705901,75.67059014,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4127,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,31,centermouse,4,centersquare,0,538,925257755,17,180,156,during,0,-1,-12.42063658,#FF00AA,-1,167.5793634,#AAFF00,0,0,0,0,7,438,-12.42063658,167.5793634,167.5793634,-12.42063658,77.57936342,257.5793634,257.5793634,77.57936342,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4129,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,33,centermouse,4,centersquare,0,370,925257755,19,250,224,during,0,-1,-7.119105402,#AAFF00,-1,172.8808946,#AAFF00,0,0,0,0,0,547,-7.119105402,172.8808946,172.8808946,-7.119105402,82.8808946,262.8808946,262.8808946,82.8808946,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4144,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,48,centermouse,4,centersquare,0,471,925257755,33,205,228,during,0,-1,-28.14618442,#00FFA9,-1,151.8538156,#FF0000,0,0,0,0,7,426,-28.14618442,151.8538156,151.8538156,-28.14618442,61.85381558,241.8538156,241.8538156,61.85381558,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4153,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,57,centermouse,4,centersquare,0,703,925257755,41,125,29,during,0,-1,6.403813762,#00FFA9,-1,186.4038138,#AAFF00,0,0,0,0,4,1229,6.403813762,186.4038138,186.4038138,6.403813762,96.40381376,276.4038138,276.4038138,96.40381376,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4154,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,58,centermouse,4,centersquare,0,386,925257755,42,224,192,during,0,-1,29.65547965,#AA00FF,-1,209.6554797,#00FF00,0,0,0,0,7,447,29.65547965,209.6554797,209.6554797,29.65547965,119.6554797,299.6554797,299.6554797,119.6554797,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4155,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,59,centermouse,4,centersquare,0,552,925257755,43,111,182,during,0,-1,-21.14013611,#00A9FF,-1,158.8598639,#0000FF,0,0,0,0,3,1263,-21.14013611,158.8598639,158.8598639,-21.14013611,68.85986389,248.8598639,248.8598639,68.85986389,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4156,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,60,centermouse,4,centersquare,0,405,925257755,44,200,215,during,0,-1,8.845079131,#00FF00,-1,188.8450791,#0000FF,0,0,0,0,7,382,8.845079131,188.8450791,188.8450791,8.845079131,98.84507913,278.8450791,278.8450791,98.84507913,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4159,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,63,centermouse,4,centersquare,0,391,925257755,47,68,162,during,0,-1,2.129847261,#00A9FF,-1,182.1298473,#FFAA00,0,0,0,0,7,535,2.129847261,182.1298473,182.1298473,2.129847261,92.12984726,272.1298473,272.1298473,92.12984726,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4161,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,65,centermouse,4,centersquare,0,460,925257755,49,188,85,during,0,-1,-4.491682503,#00FF00,-1,175.5083175,#00A9FF,0,0,0,0,7,441,-4.491682503,175.5083175,175.5083175,-4.491682503,85.5083175,265.5083175,265.5083175,85.5083175,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4163,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,67,centermouse,4,centersquare,0,402,925257755,51,6,102,during,0,-1,12.02083749,#00FF00,-1,192.0208375,#AA00FF,0,0,0,0,7,412,12.02083749,192.0208375,192.0208375,12.02083749,102.0208375,282.0208375,282.0208375,102.0208375,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4167,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,71,centermouse,4,centersquare,0,424,925257755,55,169,70,during,0,-1,27.62100633,#AAFF00,-1,207.6210063,#00A9FF,0,0,0,0,4,996,27.62100633,207.6210063,207.6210063,27.62100633,117.6210063,297.6210063,297.6210063,117.6210063,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4168,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,72,centermouse,4,centersquare,0,377,925257755,56,18,53,during,0,-1,-27.28248036,#AA00FF,-1,152.7175196,#FF00AA,0,0,0,0,7,571,-27.28248036,152.7175196,152.7175196,-27.28248036,62.71751964,242.7175196,242.7175196,62.71751964,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4172,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,76,centermouse,4,centersquare,0,422,925257755,59,175,226,during,0,-1,-1.426429146,#FF0000,-1,178.5735709,#0000FF,0,0,0,0,7,526,-1.426429146,178.5735709,178.5735709,-1.426429146,88.57357085,268.5735709,268.5735709,88.57357085,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4173,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,77,centermouse,4,centersquare,0,470,925257755,60,194,238,during,0,-1,3.317513027,#00A9FF,-1,183.317513,#FF00AA,0,0,0,0,7,994,3.317513027,183.317513,183.317513,3.317513027,93.31751303,273.317513,273.317513,93.31751303,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4174,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,78,centermouse,4,centersquare,0,517,925257755,61,202,97,during,0,-1,27.93104884,#AA00FF,-1,207.9310488,#00A9FF,0,0,0,0,7,608,27.93104884,207.9310488,207.9310488,27.93104884,117.9310488,297.9310488,297.9310488,117.9310488,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4179,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,83,centermouse,4,centersquare,0,547,925257755,66,246,128,during,0,-1,4.737393259,#AA00FF,-1,184.7373933,#AAFF00,0,0,0,0,7,2395,4.737393259,184.7373933,184.7373933,4.737393259,94.73739326,274.7373933,274.7373933,94.73739326,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4181,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,85,centermouse,4,centersquare,0,1157,925257755,68,240,8,during,0,-1,-17.91891169,#FF0000,-1,162.0810883,#00FFA9,0,0,0,0,7,558,-17.91891169,162.0810883,162.0810883,-17.91891169,72.08108831,252.0810883,252.0810883,72.08108831,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4186,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,90,centermouse,4,centersquare,0,467,925257755,73,168,112,during,0,-1,26.344955,#00A9FF,-1,206.344955,#AA00FF,0,0,0,0,7,431,26.344955,206.344955,206.344955,26.344955,116.344955,296.344955,296.344955,116.344955,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4187,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,91,centermouse,4,centersquare,0,582,925257755,74,206,129,during,0,-1,14.46040098,#FF0000,-1,194.460401,#FF0000,0,0,0,0,0,893,14.46040098,194.460401,194.460401,14.46040098,104.460401,284.460401,284.460401,104.460401,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4189,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,93,centermouse,4,centersquare,0,490,925257755,76,43,88,during,0,-1,15.9389308,#FFAA00,-1,195.9389308,#0000FF,0,0,0,0,7,454,15.9389308,195.9389308,195.9389308,15.9389308,105.9389308,285.9389308,285.9389308,105.9389308,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
4190,1,1,10,6.2.1,27-08-20,08:39:39,925257755,32116068,experiment,94,centermouse,4,centersquare,0,488,925257755,77,192,94,during,0,-1,11.374589,#AA00FF,-1,191.374589,#FFAA00,0,0,0,0,7,418,11.374589,191.374589,191.374589,11.374589,101.374589,281.374589,281.374589,101.374589,NA,4.4976635514018692419px,303.4909090909090991772px,170.7553246753246867229px,366.5980141,89.9532710280373919431px,13594.391999999999825377px,6.39898985,4.4976635514018692419px,28.7805034134369392973px,287.8050341343694071838px,28.7805034134369392973px,4.5,NA,NA,FF,0
